timestamp,accel_x,accel_y,accel_z
2024-09-01T22:52:20.058690+00:00,-0.579000056,0.993000031,9.74505043
2024-09-01T22:52:21.057028+00:00,-0.580950022,1.003050089,9.757050514
2024-09-01T22:52:22.035525+00:00,-0.580950022,1.003050089,9.757050514
2024-09-01T22:52:23.077688+00:00,-0.571050048,1.003050089,9.757050514
2024-09-01T22:52:24.079612+00:00,-0.531000018,1.009950042,9.769050598
2024-09-01T22:52:25.151616+00:00,-0.591000021,0.985950053,9.754050255
2024-09-01T22:52:26.104093+00:00,-0.568949997,1.000050068,9.759000778
2024-09-01T22:52:27.134576+00:00,-0.579000056,1.000050068,9.759000778
2024-09-01T22:52:28.097768+00:00,-0.571050048,0.996000051,9.762000084
2024-09-01T22:52:29.113523+00:00,-0.576000035,0.997950077,9.759000778
2024-09-01T22:52:30.116978+00:00,-0.567000031,0.985950053,9.771000862
2024-09-01T22:52:31.130903+00:00,-0.574050009,0.997950077,9.75
2024-09-01T22:52:32.109040+00:00,-0.576000035,0.991050065,9.759000778
2024-09-01T22:52:33.122201+00:00,-0.571050048,1.003050089,9.74505043
2024-09-01T22:52:34.212378+00:00,-0.580950022,1.003050089,9.762000084
2024-09-01T22:52:35.142306+00:00,-0.568949997,0.988050044,9.75
2024-09-01T22:52:36.172583+00:00,-0.574050009,0.997950077,9.762000084
2024-09-01T22:52:37.181585+00:00,-0.583050013,0.988050044,9.754050255
2024-09-01T22:52:38.182077+00:00,-0.574050009,0.997950077,9.759000778
2024-09-01T22:52:39.197595+00:00,-0.580950022,0.996000051,9.747000694
2024-09-01T22:52:40.202948+00:00,-0.571050048,0.997950077,9.757050514
2024-09-01T22:52:41.308166+00:00,-0.579000056,0.993000031,9.754050255
2024-09-01T22:52:42.258009+00:00,-0.571050048,0.991050065,9.766050339
2024-09-01T22:52:43.230136+00:00,-0.579000056,0.996000051,9.763950348
2024-09-01T22:52:44.220934+00:00,-0.567000031,0.993000031,9.759000778
2024-09-01T22:52:45.207088+00:00,-0.567000031,0.993000031,9.751950264
2024-09-01T22:52:46.418259+00:00,-0.595050037,0.996000051,9.727950096
2024-09-01T22:52:47.311887+00:00,-0.568949997,1.000050068,9.733050346
2024-09-01T22:52:48.237548+00:00,-0.568949997,0.996000051,9.75
2024-09-01T22:52:49.266682+00:00,-0.576000035,0.996000051,9.751950264
2024-09-01T22:52:50.327620+00:00,-0.571050048,1.004999995,9.754050255
2024-09-01T22:52:51.276131+00:00,-0.580950022,0.993000031,9.762000084
2024-09-01T22:52:52.283762+00:00,-0.568949997,0.991050065,9.751950264
2024-09-01T22:52:53.300996+00:00,-0.532950044,0.988050044,9.759000778
2024-09-01T22:52:54.333395+00:00,-0.547049999,0.984000027,9.762000084
2024-09-01T22:52:55.309680+00:00,-0.556950033,0.988050044,9.75
2024-09-01T22:52:56.324507+00:00,-0.556950033,0.984000027,9.759000778
2024-09-01T22:52:57.335112+00:00,-0.555000007,0.993000031,9.75
2024-09-01T22:52:58.404066+00:00,-0.540000021,0.996000051,9.751950264
2024-09-01T22:52:59.694860+00:00,-0.552000046,0.996000051,9.759000778
2024-09-01T22:53:00.713965+00:00,-0.555000007,0.996000051,9.75
2024-09-01T22:53:01.732538+00:00,-0.543000042,0.984000027,9.769050598
2024-09-01T22:53:02.335358+00:00,-0.540000021,0.991050065,9.759000778
2024-09-01T22:53:03.358570+00:00,-0.552000046,0.985950053,9.763950348
2024-09-01T22:53:04.368303+00:00,-0.56400001,0.988050044,9.754050255
2024-09-01T22:53:05.816217+00:00,-0.555000007,0.996000051,9.763950348
2024-09-01T22:53:06.387740+00:00,-0.555000007,0.991050065,9.751950264
2024-09-01T22:53:07.417442+00:00,-0.552000046,0.991050065,9.757050514
2024-09-01T22:53:08.385123+00:00,-0.552000046,0.984000027,9.75
2024-09-01T22:53:09.399079+00:00,-0.552000046,0.988050044,9.766050339
2024-09-01T22:53:10.405362+00:00,-0.556950033,0.996000051,9.763950348
2024-09-01T22:53:11.428255+00:00,-0.559050024,0.993000031,9.763950348
2024-09-01T22:53:12.463612+00:00,-0.547049999,0.991050065,9.747000694
2024-09-01T22:53:13.449460+00:00,-0.555000007,0.991050065,9.73800087
2024-09-01T22:53:14.534231+00:00,-0.555000007,0.988050044,9.762000084
2024-09-01T22:53:15.475809+00:00,-0.555000007,0.993000031,9.759000778
2024-09-01T22:53:16.480807+00:00,-0.559050024,0.991050065,9.751950264
2024-09-01T22:53:17.481304+00:00,-0.555000007,0.981000066,9.751950264
2024-09-01T22:53:18.500869+00:00,-0.555000007,0.991050065,9.754050255
2024-09-01T22:53:19.515361+00:00,-0.544950008,0.985950053,9.759000778
2024-09-01T22:53:20.509215+00:00,-0.544950008,0.993000031,9.759000778
2024-09-01T22:53:21.531164+00:00,-0.562050045,0.993000031,9.762000084
2024-09-01T22:53:22.503191+00:00,-0.552000046,0.993000031,9.762000084
2024-09-01T22:53:23.551431+00:00,-0.56400001,1.004999995,9.763950348
2024-09-01T22:53:24.536495+00:00,-0.56400001,1.000050068,9.751950264
2024-09-01T22:53:25.618868+00:00,-0.562050045,0.985950053,9.762000084
2024-09-01T22:53:27.161090+00:00,-0.552000046,0.991050065,9.751950264
2024-09-01T22:53:27.539444+00:00,-0.56400001,0.985950053,9.762000084
2024-09-01T22:53:28.557092+00:00,-0.562050045,0.993000031,9.757050514
2024-09-01T22:53:29.557292+00:00,-0.559050024,0.996000051,9.74505043
2024-09-01T22:53:30.558622+00:00,-0.56400001,0.976050019,9.762000084
2024-09-01T22:53:31.628113+00:00,-0.567000031,0.985950053,9.754050255
2024-09-01T22:53:32.581735+00:00,-0.562050045,0.993000031,9.747000694
2024-09-01T22:53:33.610678+00:00,-0.555000007,0.993000031,9.762000084
2024-09-01T22:53:34.617806+00:00,-0.567000031,0.996000051,9.757050514
2024-09-01T22:53:35.597260+00:00,-0.556950033,0.996000051,9.766050339
2024-09-01T22:53:36.617268+00:00,-0.576000035,0.985950053,9.763950348
2024-09-01T22:53:37.645436+00:00,-0.571050048,0.996000051,9.759000778
2024-09-01T22:53:38.650956+00:00,-0.559050024,0.996000051,9.757050514
2024-09-01T22:53:39.704181+00:00,-0.562050045,1.003050089,9.759000778
2024-09-01T22:53:40.654616+00:00,-0.556950033,0.996000051,9.754050255
2024-09-01T22:53:41.670009+00:00,-0.56400001,0.997950077,9.762000084
2024-09-01T22:53:42.668056+00:00,-0.555000007,0.993000031,9.763950348
2024-09-01T22:53:43.674087+00:00,-0.552000046,0.996000051,9.759000778
2024-09-01T22:53:44.791705+00:00,-0.568949997,0.997950077,9.751950264
2024-09-01T22:53:45.716843+00:00,-0.567000031,0.991050065,9.754050255
2024-09-01T22:53:46.707630+00:00,-0.811050057,1.018950105,9.390000343
2024-09-01T22:53:47.776644+00:00,-0.555000007,0.996000051,9.757050514
2024-09-01T22:53:48.726593+00:00,-0.568949997,0.997950077,9.759000778
2024-09-01T22:53:49.730024+00:00,-0.567000031,0.996000051,9.759000778
2024-09-01T22:53:50.713897+00:00,-0.574050009,0.997950077,9.762000084
2024-09-01T22:53:51.729550+00:00,-0.56400001,1.000050068,9.751950264
2024-09-01T22:53:52.755089+00:00,-0.543000042,1.000050068,9.762000084
2024-09-01T22:53:53.762029+00:00,-0.595050037,0.960000038,9.75
2024-09-01T22:53:54.773913+00:00,-0.556950033,0.996000051,9.766050339
2024-09-01T22:53:55.856034+00:00,-0.555000007,0.996000051,9.757050514
2024-09-01T22:53:56.803947+00:00,-0.568949997,0.993000031,9.762000084
2024-09-01T22:53:57.820066+00:00,-0.56400001,0.988050044,9.754050255
2024-09-01T22:53:58.833019+00:00,-0.562050045,1.000050068,9.763950348
2024-09-01T22:53:59.831133+00:00,-0.568949997,1.003050089,9.763950348
2024-09-01T22:54:00.820018+00:00,-0.562050045,0.988050044,9.75
2024-09-01T22:54:01.851120+00:00,-0.562050045,0.993000031,9.759000778
2024-09-01T22:54:02.979219+00:00,-0.540000021,1.012050033,9.754050255
2024-09-01T22:54:03.931852+00:00,-0.588,1.015050054,9.759000778
2024-09-01T22:54:04.887888+00:00,-0.559050024,0.991050065,9.759000778
2024-09-01T22:54:05.878676+00:00,-0.562050045,0.996000051,9.759000778
2024-09-01T22:54:06.876712+00:00,-0.562050045,0.996000051,9.754050255
2024-09-01T22:54:07.906653+00:00,-0.451950014,1.000050068,9.835950851
2024-09-01T22:54:08.887566+00:00,-0.535050035,0.993000031,9.757050514
2024-09-01T22:54:09.897248+00:00,-0.552000046,0.993000031,9.754050255
2024-09-01T22:54:10.914277+00:00,-0.55005002,0.991050065,9.757050514
2024-09-01T22:54:12.005943+00:00,-0.552000046,0.997950077,9.751950264
2024-09-01T22:54:12.980847+00:00,-0.556950033,0.988050044,9.754050255
2024-09-01T22:54:13.912124+00:00,-0.555000007,1.000050068,9.757050514
2024-09-01T22:54:14.926250+00:00,-0.556950033,0.988050044,9.759000778
2024-09-01T22:54:15.958943+00:00,-0.559050024,0.993000031,9.762000084
2024-09-01T22:54:16.923894+00:00,-0.555000007,0.993000031,9.754050255
2024-09-01T22:54:17.972243+00:00,-0.552000046,0.985950053,9.759000778
2024-09-01T22:54:18.986216+00:00,-0.559050024,1.000050068,9.763950348
2024-09-01T22:54:20.083838+00:00,-0.567000031,0.981000066,9.771000862
2024-09-01T22:54:21.033561+00:00,-0.568949997,0.993000031,9.762000084
2024-09-01T22:54:21.983997+00:00,-0.583050013,0.991050065,9.74505043
2024-09-01T22:54:23.056782+00:00,-0.568949997,0.976050019,9.757050514
2024-09-01T22:54:24.018826+00:00,-0.56400001,0.997950077,9.754050255
2024-09-01T22:54:25.011534+00:00,-0.576000035,0.972000062,9.820950508
2024-09-01T22:54:26.034413+00:00,-0.559050024,0.985950053,9.757050514
2024-09-01T22:54:27.018940+00:00,-0.579000056,0.988050044,9.790050507
2024-09-01T22:54:28.036214+00:00,-0.612000048,0.961950064,9.843000412
2024-09-01T22:54:29.108385+00:00,-0.559050024,0.988050044,9.763950348
2024-09-01T22:54:30.055779+00:00,-0.555000007,0.997950077,9.747000694
2024-09-01T22:54:31.057910+00:00,-0.495000035,0.973950028,9.786000252
2024-09-01T22:54:32.039230+00:00,-0.55005002,0.988050044,9.771000862
2024-09-01T22:54:33.092204+00:00,-0.576000035,0.991050065,9.769050598
2024-09-01T22:54:34.057756+00:00,-0.543000042,0.988050044,9.774000168
2024-09-01T22:54:35.279662+00:00,-0.55005002,1.015050054,9.532050133
2024-09-01T22:54:36.114264+00:00,-0.56400001,0.984000027,9.766050339
2024-09-01T22:54:37.181755+00:00,-0.562050045,0.993000031,9.759000778
2024-09-01T22:54:38.133810+00:00,-0.56400001,0.996000051,9.723000526
2024-09-01T22:54:39.129499+00:00,-0.56400001,0.993000031,9.762000084
2024-09-01T22:54:40.106737+00:00,-0.567000031,0.991050065,9.757050514
2024-09-01T22:54:41.122284+00:00,-0.527999997,0.996000051,9.759000778
2024-09-01T22:54:42.134224+00:00,-0.567000031,0.984000027,9.766050339
2024-09-01T22:54:43.184691+00:00,-0.555000007,1.003050089,9.763950348
2024-09-01T22:54:44.170051+00:00,-0.562050045,1.009950042,9.762000084
2024-09-01T22:54:45.283872+00:00,-0.544950008,0.997950077,9.774000168
2024-09-01T22:54:46.205303+00:00,-0.574050009,0.988050044,9.759000778
2024-09-01T22:54:47.164322+00:00,-0.556950033,0.991050065,9.757050514
2024-09-01T22:54:48.170478+00:00,-0.568949997,0.996000051,9.759000778
2024-09-01T22:54:49.197991+00:00,-0.556950033,0.993000031,9.759000778
2024-09-01T22:54:50.301475+00:00,-0.571050048,0.996000051,9.757050514
2024-09-01T22:54:51.186348+00:00,-0.583050013,0.996000051,9.747000694
2024-09-01T22:54:52.215615+00:00,-0.544950008,1.000050068,9.75
2024-09-01T22:54:53.216506+00:00,-0.588,1.05795002,9.811950684
2024-09-01T22:54:54.308912+00:00,-0.567000031,1.009950042,9.751950264
2024-09-01T22:54:55.236504+00:00,-0.586050034,0.993000031,9.751950264
2024-09-01T22:54:56.258351+00:00,-0.568949997,0.993000031,9.726000786
2024-09-01T22:54:57.299896+00:00,-0.56400001,0.993000031,9.759000778
2024-09-01T22:54:58.285393+00:00,-0.576000035,0.997950077,9.754050255
2024-09-01T22:54:59.286474+00:00,-0.562050045,1.000050068,9.75
2024-09-01T22:55:00.275677+00:00,-0.552000046,0.993000031,9.762000084
2024-09-01T22:55:01.283750+00:00,-0.574050009,0.988050044,9.747000694
2024-09-01T22:55:02.380214+00:00,-0.562050045,0.997950077,9.747000694
2024-09-01T22:55:03.305899+00:00,-0.56400001,1.000050068,9.763950348
2024-09-01T22:55:04.339875+00:00,-0.574050009,0.988050044,9.747000694
2024-09-01T22:55:05.308786+00:00,-0.567000031,0.996000051,9.751950264
2024-09-01T22:55:06.333971+00:00,-0.567000031,1.000050068,9.754050255
2024-09-01T22:55:07.339147+00:00,-0.567000031,0.997950077,9.757050514
2024-09-01T22:55:08.353559+00:00,-0.555000007,1.000050068,9.759000778
2024-09-01T22:55:09.333341+00:00,-0.571050048,0.997950077,9.751950264
2024-09-01T22:55:10.437114+00:00,-0.571050048,1.000050068,9.74505043
2024-09-01T22:55:11.378041+00:00,-0.576000035,0.991050065,9.759000778
2024-09-01T22:55:12.364560+00:00,-0.567000031,0.997950077,9.754050255
2024-09-01T22:55:13.396065+00:00,-0.574050009,0.993000031,9.762000084
2024-09-01T22:55:14.410482+00:00,-0.56400001,0.993000031,9.75
2024-09-01T22:55:15.414850+00:00,-0.568949997,1.004999995,9.762000084
2024-09-01T22:55:16.404103+00:00,-0.56400001,0.996000051,9.763950348
2024-09-01T22:55:17.431973+00:00,-0.567000031,0.988050044,9.75
2024-09-01T22:55:18.506713+00:00,-0.562050045,1.000050068,9.747000694
2024-09-01T22:55:19.461388+00:00,-0.568949997,0.984000027,9.757050514
2024-09-01T22:55:20.450856+00:00,-0.568949997,0.991050065,9.759000778
2024-09-01T22:55:21.530777+00:00,-0.559050024,0.985950053,9.762000084
2024-09-01T22:55:22.480785+00:00,-0.568949997,1.000050068,9.759000778
2024-09-01T22:55:23.509875+00:00,-0.574050009,1.000050068,9.757050514
2024-09-01T22:55:24.478710+00:00,-0.56400001,1.000050068,9.759000778
2024-09-01T22:55:25.488961+00:00,-0.568949997,0.988050044,9.757050514
2024-09-01T22:55:26.465649+00:00,-0.579000056,0.996000051,9.75
2024-09-01T22:55:27.564467+00:00,-0.556950033,1.000050068,9.762000084
2024-09-01T22:55:28.483094+00:00,-0.567000031,0.985950053,9.757050514
2024-09-01T22:55:29.512542+00:00,-0.559050024,0.997950077,9.754050255
2024-09-01T22:55:30.499216+00:00,-0.559050024,0.997950077,9.757050514
2024-09-01T22:55:31.506493+00:00,-0.538049996,0.97905004,9.774000168
2024-09-01T22:55:32.533062+00:00,-0.540000021,1.024049997,9.73500061
2024-09-01T22:55:33.519650+00:00,-0.600000024,0.964050055,9.730050087
2024-09-01T22:55:34.546138+00:00,-0.571050048,1.000050068,9.757050514
2024-09-01T22:55:35.605331+00:00,-0.562050045,0.981000066,9.762000084
2024-09-01T22:55:36.577013+00:00,-0.562050045,0.997950077,9.754050255
2024-09-01T22:55:37.573276+00:00,-0.555000007,0.996000051,9.763950348
2024-09-01T22:55:38.585224+00:00,-0.576000035,0.991050065,9.759000778
2024-09-01T22:55:39.607921+00:00,-0.56400001,1.003050089,9.751950264
2024-09-01T22:55:40.589286+00:00,-0.559050024,1.008000016,9.762000084
2024-09-01T22:55:41.652664+00:00,-0.576000035,0.997950077,9.751950264
2024-09-01T22:55:42.737074+00:00,-0.568949997,0.997950077,9.754050255
2024-09-01T22:55:43.678433+00:00,-0.580950022,1.003050089,9.747000694
2024-09-01T22:55:44.629699+00:00,-0.580950022,0.988050044,9.74505043
2024-09-01T22:55:45.610575+00:00,-0.556950033,0.993000031,9.769050598
2024-09-01T22:55:46.628217+00:00,-0.556950033,0.991050065,9.763950348
2024-09-01T22:55:47.656833+00:00,-0.556950033,0.988050044,9.759000778
2024-09-01T22:55:48.670641+00:00,-0.56400001,0.993000031,9.774000168
2024-09-01T22:55:49.673673+00:00,-0.580950022,0.996000051,9.75
2024-09-01T22:55:50.672344+00:00,-0.574050009,0.993000031,9.762000084
2024-09-01T22:55:51.657786+00:00,-0.571050048,1.003050089,9.751950264
2024-09-01T22:55:52.706934+00:00,-0.571050048,0.991050065,9.757050514
2024-09-01T22:55:53.701835+00:00,-0.567000031,0.997950077,9.763950348
2024-09-01T22:55:54.730280+00:00,-0.568949997,0.997950077,9.754050255
2024-09-01T22:55:55.719857+00:00,-0.562050045,0.996000051,9.759000778
2024-09-01T22:55:56.732142+00:00,-0.567000031,0.997950077,9.763950348
2024-09-01T22:55:57.709365+00:00,-0.579000056,0.993000031,9.754050255
2024-09-01T22:55:58.742420+00:00,-0.576000035,0.97905004,9.762000084
2024-09-01T22:55:59.727283+00:00,-0.568949997,0.981000066,9.781050682
2024-09-01T22:56:00.797043+00:00,-0.559050024,0.991050065,9.747000694
2024-09-01T22:56:01.737094+00:00,-0.568949997,0.997950077,9.762000084
2024-09-01T22:56:02.746547+00:00,-0.552000046,1.000050068,9.757050514
2024-09-01T22:56:03.774280+00:00,-0.56400001,0.984000027,9.751950264
2024-09-01T22:56:04.758366+00:00,-0.562050045,0.997950077,9.74505043
2024-09-01T22:56:05.761904+00:00,-0.568949997,1.004999995,9.751950264
2024-09-01T22:56:06.829928+00:00,-0.579000056,0.997950077,9.747000694
2024-09-01T22:56:07.770967+00:00,-0.574050009,0.996000051,9.769050598
2024-09-01T22:56:08.862390+00:00,-0.56400001,1.008000016,9.751950264
2024-09-01T22:56:09.843539+00:00,-0.571050048,1.000050068,9.757050514
2024-09-01T22:56:10.836800+00:00,-0.543000042,0.985950053,9.754050255
2024-09-01T22:56:11.859886+00:00,-0.526050031,1.027050018,9.75
2024-09-01T22:56:12.851409+00:00,-0.588,0.988050044,9.75
2024-09-01T22:56:13.825319+00:00,-0.555000007,0.981000066,9.74505043
2024-09-01T22:56:14.842459+00:00,-0.583050013,0.997950077,9.751950264
2024-09-01T22:56:15.857476+00:00,-0.56400001,0.996000051,9.75
2024-09-01T22:56:16.926583+00:00,-0.568949997,1.000050068,9.751950264
2024-09-01T22:56:17.902308+00:00,-0.562050045,0.997950077,9.759000778
2024-09-01T22:56:18.906849+00:00,-0.568949997,0.991050065,9.747000694
2024-09-01T22:56:19.944496+00:00,-0.574050009,1.003050089,9.75
2024-09-01T22:56:20.903654+00:00,-0.556950033,0.997950077,9.771000862
2024-09-01T22:56:21.894775+00:00,-0.580950022,0.991050065,9.73995018
2024-09-01T22:56:22.919967+00:00,-0.568949997,0.993000031,9.759000778
2024-09-01T22:56:23.932539+00:00,-0.568949997,1.003050089,9.763950348
2024-09-01T22:56:25.005326+00:00,-0.55005002,0.991050065,9.771000862
2024-09-01T22:56:25.957536+00:00,-0.562050045,1.003050089,9.774000168
2024-09-01T22:56:26.959553+00:00,-0.571050048,1.000050068,9.763950348
2024-09-01T22:56:27.937125+00:00,-0.559050024,0.991050065,9.771000862
2024-09-01T22:56:28.944688+00:00,-0.571050048,1.003050089,9.762000084
2024-09-01T22:56:29.980661+00:00,-0.567000031,1.003050089,9.747000694
2024-09-01T22:56:30.987423+00:00,-0.571050048,0.997950077,9.759000778
2024-09-01T22:56:31.994249+00:00,-0.559050024,0.991050065,9.763950348
2024-09-01T22:56:33.078379+00:00,-0.562050045,0.996000051,9.759000778
2024-09-01T22:56:34.031040+00:00,-0.567000031,0.996000051,9.759000778
2024-09-01T22:56:34.999195+00:00,-0.559050024,1.000050068,9.757050514
2024-09-01T22:56:36.026665+00:00,-0.574050009,1.000050068,9.763950348
2024-09-01T22:56:37.021257+00:00,-0.567000031,0.991050065,9.751950264
2024-09-01T22:56:38.022272+00:00,-0.598050058,0.997950077,9.73500061
2024-09-01T22:56:39.058945+00:00,-0.547049999,0.997950077,9.774000168
2024-09-01T22:56:40.068121+00:00,-0.571050048,0.997950077,9.757050514
2024-09-01T22:56:41.047993+00:00,-0.574050009,0.973950028,9.733050346
2024-09-01T22:56:42.043199+00:00,-0.313050002,0.91200006,10.19505024
2024-09-01T22:56:43.075952+00:00,-0.649950027,1.000050068,9.811950684
2024-09-01T22:56:44.082299+00:00,-0.526050031,0.972000062,9.74505043
2024-09-01T22:56:45.067277+00:00,-0.603000045,1.015050054,9.751950264
2024-09-01T22:56:46.115297+00:00,-0.559050024,1.003050089,9.757050514
2024-09-01T22:56:47.086974+00:00,-0.588,0.996000051,9.763950348
2024-09-01T22:56:48.111330+00:00,-0.556950033,1.000050068,9.757050514
2024-09-01T22:56:49.097032+00:00,-0.56400001,1.000050068,9.762000084
2024-09-01T22:56:50.124946+00:00,-0.559050024,1.015050054,9.759000778
2024-09-01T22:56:51.161764+00:00,-0.567000031,0.991050065,9.73995018
2024-09-01T22:56:52.144262+00:00,-0.622050047,0.972000062,9.747000694
2024-09-01T22:56:53.133584+00:00,-0.579000056,0.972000062,9.762000084
2024-09-01T22:56:54.195957+00:00,-0.55005002,0.993000031,9.769050598
2024-09-01T22:56:55.180406+00:00,-0.559050024,0.997950077,9.762000084
